package,rID,fid
com.google.zxing.client.android,BS-4.7.6,BS.4.7.6
com.google.zxing.client.android,BS-4.7.5,BS.4.7.5
com.google.zxing.client.android,BS-4.7.4,BS.4.7.4
com.google.zxing.client.android,BS-4.7.3,BS.4.7.3
com.google.zxing.client.android,BS-4.7.0,BS.4.7.0
com.google.zxing.client.android,BS-4.6.4,BS.4.6.4
com.google.zxing.client.android,BS-4.6.3,BS.4.6.3
com.google.zxing.client.android,BS-4.6.2,BS.4.6.2
com.google.zxing.client.android,BS-4.6.1,BS.4.6.1
com.google.zxing.client.android,BS-4.6.0,BS.4.6.0
com.google.zxing.client.android,BS-4.5.1,BS.4.5.1
com.google.zxing.client.android,zxing-3.3.0,zxing.3.3.0
com.google.zxing.client.android,zxing-3.2.1,zxing.3.2.1
com.google.zxing.client.android,zxing-3.2.0,zxing.3.2.0
com.google.zxing.client.android,zxing-3.1.0,zxing.3.1.0
com.google.zxing.client.android,zxing-3.0.1,zxing.3.0.1
com.google.zxing.client.android,zxing-3.0.0,zxing.3.0.0
com.google.zxing.client.android,zxing-2.3.0,zxing.2.3.0
com.sigseg.android.worldmap,version-2.0.2,version.2.0.2
com.sigseg.android.worldmap,version-2.0.1,version.2.0.1
com.sigseg.android.worldmap,version-2.0,version.2.0
com.sigseg.android.worldmap,version-1.1,version.1.1
com.sigseg.android.worldmap,version-1.0,version.1.0
com.sigseg.android.worldmap,120413-goodscrolling,120413.goodscrolling
com.sigseg.android.worldmap,120411-cached,120411.cached
com.sigseg.android.worldmap,120410-initial,120410.initial
org.transdroid.lite,v2.5.4,2.5.4
org.transdroid.lite,v2.5.3,2.5.3
org.transdroid.lite,v2.5.1,2.5.1
org.transdroid.lite,v2.5.0-beta2,2.5.0.beta2
org.transdroid.lite,v2.5.0-beta1,2.5.0.beta1
org.transdroid.lite,v2.5.0,2.5.0
org.transdroid.lite,v2.3.0,2.3.0
org.transdroid.lite,v2.3.0-rc1,2.3.0.1
org.transdroid.lite,v2.2.0,2.2.0
org.transdroid.lite,v2.2.0-rc1,2.2.0.1
org.transdroid.lite,v2.1.4,2.1.4
org.transdroid.lite,v2.1.3,2.1.3
org.transdroid.lite,v2.1.2,2.1.2
org.transdroid.lite,v2.1.1,2.1.1
org.transdroid.lite,v2.1.0,2.1.0
org.transdroid.lite,v2.0.1,2.0.1
org.transdroid.lite,v2.0,2
org.transdroid.lite,v2.0-alpha4,2.0.alpha4
org.transdroid.lite,v2.0-alpha3,2.0.alpha3
org.transdroid.lite,v2.0-alpha1,2.0.alpha1
com.ruesga.android.wallpapers.photophase,v2.5.1,2.5.1
com.ruesga.android.wallpapers.photophase,v2.5.0,2.5.0
com.ruesga.android.wallpapers.photophase,v2.4.3,2.4.3
com.ruesga.android.wallpapers.photophase,v2.4.2,2.4.2
com.ruesga.android.wallpapers.photophase,v2.4.1,2.4.1
com.ruesga.android.wallpapers.photophase,v2.4.0,2.4.0
com.ruesga.android.wallpapers.photophase,v2.3.0,2.3.0
com.ruesga.android.wallpapers.photophase,v2.2.4,2.2.4
com.ruesga.android.wallpapers.photophase,v2.2.3,2.2.3
com.ruesga.android.wallpapers.photophase,v2.2.2,2.2.2
com.ruesga.android.wallpapers.photophase,v2.2.1,2.2.1
com.ruesga.android.wallpapers.photophase,v2.2.0,2.2.0
com.ruesga.android.wallpapers.photophase,v2.1.1,2.1.1
com.ruesga.android.wallpapers.photophase,v2.1.0,2.1.0
com.ruesga.android.wallpapers.photophase,v2.0.2,2.0.2
com.ruesga.android.wallpapers.photophase,v2.0.1,2.0.1
com.ruesga.android.wallpapers.photophase,v2.0.0,2.0.0
com.ruesga.android.wallpapers.photophase,v1.0.12,1.0.12
com.ruesga.android.wallpapers.photophase,v1.0.11,1.0.11
com.ruesga.android.wallpapers.photophase,v1.0.10,1.0.10
com.ruesga.android.wallpapers.photophase,v1.0.9,1.0.9
com.ruesga.android.wallpapers.photophase,v1.0.8,1.0.8
com.ruesga.android.wallpapers.photophase,v1.0.7,1.0.7
com.ruesga.android.wallpapers.photophase,v1.0.6,1.0.6
com.ruesga.android.wallpapers.photophase,v1.0.5,1.0.5
com.ruesga.android.wallpapers.photophase,v1.0.4,1.0.4
com.ruesga.android.wallpapers.photophase,v1.0.3,1.0.3
com.ruesga.android.wallpapers.photophase,v1.0.2,1.0.2
com.ruesga.android.wallpapers.photophase,v1.0.1,1.0.1
com.ruesga.android.wallpapers.photophase,v1.0.0,1.0.0
com.knirirr.beecount,2.4.5,2.4.5
com.knirirr.beecount,2.4.4,2.4.4
com.knirirr.beecount,2.4.4-r1,2.4.4.1
com.knirirr.beecount,2.4.3,2.4.3
com.knirirr.beecount,2.4.2,2.4.2
com.knirirr.beecount,2.4.1,2.4.1
com.knirirr.beecount,2.3.9,2.3.9
com.knirirr.beecount,2.3.8,2.3.8
com.knirirr.beecount,2.3.7,2.3.7
com.knirirr.beecount,2.3.7-r2,2.3.7.2
com.knirirr.beecount,2.3.7-r1,2.3.7.1
com.knirirr.beecount,2.3.6,2.3.6
com.knirirr.beecount,2.3.5,2.3.5
com.knirirr.beecount,2.3.4,2.3.4
com.knirirr.beecount,2.3.2,2.3.2
com.knirirr.beecount,2.3.1,2.3.1
com.knirirr.beecount,2.3.0,2.3.0
com.knirirr.beecount,2.2.0,2.2.0
com.knirirr.beecount,2.1.0,2.1.0
com.knirirr.beecount,2.0.10,2.0.10
com.knirirr.beecount,2.0.9,2.0.9
com.knirirr.beecount,2.0.8,2.0.8
com.knirirr.beecount,2.0.7,2.0.7
com.knirirr.beecount,2.0.6,2.0.6
com.knirirr.beecount,2.0.5,2.0.5
com.knirirr.beecount,2.0.4,2.0.4
com.knirirr.beecount,2.0.3,2.0.3
com.knirirr.beecount,2.0.2,2.0.2
com.knirirr.beecount,2.0.1,2.0.1
com.knirirr.beecount,2.0.0,2.0.0
org.y20k.transistor,v2.3.0,2.3.0
org.y20k.transistor,v2.2.6,2.2.6
org.y20k.transistor,v2.2.5,2.2.5
org.y20k.transistor,v2.2.4,2.2.4
org.y20k.transistor,v2.2.3,2.2.3
org.y20k.transistor,v2.2.2,2.2.2
org.y20k.transistor,v2.2.1,2.2.1
org.y20k.transistor,v2.2.0,2.2.0
org.y20k.transistor,2.1.8,2.1.8
org.y20k.transistor,v2.1.7,2.1.7
org.y20k.transistor,v2.1.6,2.1.6
org.y20k.transistor,v2.1.5,2.1.5
org.y20k.transistor,v2.1.4,2.1.4
org.y20k.transistor,v2.1.3,2.1.3
org.y20k.transistor,v2.1.2,2.1.2
org.y20k.transistor,v2.1.1,2.1.1
org.y20k.transistor,v2.1.0,2.1.0
org.y20k.transistor,v2.0.4,2.0.4
org.y20k.transistor,v2.0.3,2.0.3
org.y20k.transistor,v2.0.2,2.0.2
org.y20k.transistor,v2.0.1,2.0.1
org.y20k.transistor,v2.0.0,2.0.0
org.y20k.transistor,v1.2.4,1.2.4
org.y20k.transistor,v1.2.3,1.2.3
org.y20k.transistor,v1.2.2,1.2.2
org.y20k.transistor,v1.2.1,1.2.1
org.y20k.transistor,v1.2.0,1.2.0
org.y20k.transistor,v1.1.6,1.1.6
org.y20k.transistor,v1.1.5,1.1.5
org.y20k.transistor,v1.1.4,1.1.4
org.y20k.transistor,v1.1.3,1.1.3
org.y20k.transistor,v1.1.2,1.1.2
org.y20k.transistor,v1.1.1.1,1.1.1.1
org.y20k.transistor,v1.1.1,1.1.1
org.y20k.transistor,v1.1.0,1.1.0
org.y20k.transistor,v1.0.2,1.0.2
org.y20k.transistor,v1.0.1,1.0.1
org.y20k.transistor,v1.0.0,1.0.0
org.y20k.transistor,v0.9.4,0.9.4
org.y20k.transistor,v0.9.3,0.9.3
org.y20k.transistor,v0.9.2,0.9.2
org.y20k.transistor,v0.9.1,0.9.1
org.y20k.transistor,v0.9,0.9
com.tierep.notificationanalyser,v2.3,2.3
com.tierep.notificationanalyser,v2.2,2.2
com.tierep.notificationanalyser,v2.1,2.1
com.tierep.notificationanalyser,v2.0,2
com.tierep.notificationanalyser,v1.0,1
com.sinpo.xnfc,v2.2.150720,2.2.150720
com.sinpo.xnfc,v2.2.150715,2.2.150715
com.sinpo.xnfc,v2.2.150507,2.2.150507
com.sinpo.xnfc,v2.2.140412,2.2.140412
com.sinpo.xnfc,v2.1.140306,2.1.140306
com.sinpo.xnfc,v2.0.131229,2.0.131229
com.sinpo.xnfc,v1.2.120228,1.2.120228
com.frozendevs.cache.cleaner,2.2.3,2.2.3
com.frozendevs.cache.cleaner,2.2.2,2.2.2
com.frozendevs.cache.cleaner,2.2.1,2.2.1
com.frozendevs.cache.cleaner,v2.2.0,2.2.0
com.frozendevs.cache.cleaner,v2.1.6,2.1.6
com.frozendevs.cache.cleaner,v2.1.5,2.1.5
com.frozendevs.cache.cleaner,v2.1.4,2.1.4
com.frozendevs.cache.cleaner,v2.1.3,2.1.3
com.frozendevs.cache.cleaner,v2.1.2,2.1.2
com.frozendevs.cache.cleaner,v2.1.1,2.1.1
com.frozendevs.cache.cleaner,v2.1.0,2.1.0
com.frozendevs.cache.cleaner,v2.0.0,2.0.0
com.frozendevs.cache.cleaner,v1.1.11,1.1.11
com.frozendevs.cache.cleaner,v1.1.10,1.1.10
com.frozendevs.cache.cleaner,v1.1.9,1.1.9
com.frozendevs.cache.cleaner,v1.1.8,1.1.8
com.frozendevs.cache.cleaner,v1.1.7,1.1.7
com.frozendevs.cache.cleaner,v1.1.6,1.1.6
com.frozendevs.cache.cleaner,v1.1.5,1.1.5
com.frozendevs.cache.cleaner,v1.1.4,1.1.4
com.frozendevs.cache.cleaner,v1.1.3,1.1.3
com.frozendevs.cache.cleaner,v1.1.2,1.1.2
com.frozendevs.cache.cleaner,v1.1.1,1.1.1
com.frozendevs.cache.cleaner,v1.1,1.1
com.frozendevs.cache.cleaner,v1.0,1
org.xbmc.kore,v2.2.0,2.2.0
org.xbmc.kore,v2.1.0,2.1.0
org.xbmc.kore,v2.0.0,2.0.0
org.xbmc.kore,v1.5.0,1.5.0
org.xbmc.kore,v1.4.0,1.4.0
org.xbmc.kore,v1.3.0,1.3.0
org.xbmc.kore,v1.2.1,1.2.1
org.xbmc.kore,v1.2.0,1.2.0
org.xbmc.kore,v1.1.0,1.1.0
org.xbmc.kore,v1.0.0,1.0.0
org.xbmc.kore,v0.9.2,0.9.2
org.xbmc.kore,v0.9.1,0.9.1
org.xbmc.kore,v0.9.0,0.9.0
com.seafile.seadroid2,2.1.15,2.1.15
com.seafile.seadroid2,2.1.14,2.1.14
com.seafile.seadroid2,2.1.13,2.1.13
com.seafile.seadroid2,2.1.12,2.1.12
com.seafile.seadroid2,2.1.11,2.1.11
com.seafile.seadroid2,2.1.10,2.1.10
com.seafile.seadroid2,2.1.9,2.1.9
com.seafile.seadroid2,2.1.7,2.1.7
com.seafile.seadroid2,2.1.6,2.1.6
com.seafile.seadroid2,2.1.5,2.1.5
com.seafile.seadroid2,2.1.4,2.1.4
com.seafile.seadroid2,2.1.3,2.1.3
com.seafile.seadroid2,2.1.2,2.1.2
com.seafile.seadroid2,2.1.1,2.1.1
com.seafile.seadroid2,2.1.0,2.1.0
com.seafile.seadroid2,2.0.6,2.0.6
com.seafile.seadroid2,2.0.5,2.0.5
com.seafile.seadroid2,2.0.4,2.0.4
com.seafile.seadroid2,2.0.3,2.0.3
com.seafile.seadroid2,2.0.2,2.0.2
com.seafile.seadroid2,2.0.1,2.0.1
com.seafile.seadroid2,2.0.0,2.0.0
com.seafile.seadroid2,1.9.5,1.9.5
com.seafile.seadroid2,1.9.4,1.9.4
com.seafile.seadroid2,1.9.4_beta,1.9.4_beta
com.seafile.seadroid2,1.9.3,1.9.3
com.seafile.seadroid2,1.9.2,1.9.2
com.seafile.seadroid2,1.9.1,1.9.1
com.seafile.seadroid2,1.9.0,1.9.0
com.seafile.seadroid2,1.8.1,1.8.1
com.seafile.seadroid2,1.8.0,1.8.0
com.seafile.seadroid2,1.7.1,1.7.1
com.seafile.seadroid2,1.7.0,1.7.0
com.seafile.seadroid2,1.6.3-custom,1.6.3.custom
com.seafile.seadroid2,1.6.3,1.6.3
com.seafile.seadroid2,1.6.2,1.6.2
com.seafile.seadroid2,1.6.1,1.6.1
com.seafile.seadroid2,1.6.0,1.6.0
com.seafile.seadroid2,1.5.1,1.5.1
com.seafile.seadroid2,1.5.0,1.5.0
com.seafile.seadroid2,1.4.2,1.4.2
com.seafile.seadroid2,1.4.1,1.4.1
com.seafile.seadroid2,1.4.0,1.4.0
com.seafile.seadroid2,1.3.0,1.3.0
com.seafile.seadroid2,1.2.0,1.2.0
com.seafile.seadroid2,1.1.1,1.1.1
com.seafile.seadroid2,1.1.0,1.1.0
com.seafile.seadroid2,1.0.1,1.0.1
com.seafile.seadroid2,1.0.0,1.0.0
com.seafile.seadroid2,0.9.2,0.9.2
com.seafile.seadroid2,0.9.1,0.9.1
com.seafile.seadroid2,0.9.0,0.9.0
com.seafile.seadroid2,0.8.2,0.8.2
com.seafile.seadroid2,0.8.1,0.8.1
com.seafile.seadroid2,0.8.0,0.8.0
com.seafile.seadroid2,0.7.1,0.7.1
com.seafile.seadroid2,0.7.0,0.7.0
com.seafile.seadroid2,0.6.1,0.6.1
com.numix.icons_circle,v2.1.1,2.1.1
com.numix.icons_circle,V2.1,2.1
com.numix.icons_circle,v2.0.3,2.0.3
com.numix.icons_circle,v2.0.2,2.0.2
org.androidsoft.app.permission,v2.1.0,2.1.0
org.androidsoft.app.permission,v2.0.0,2.0.0
org.androidsoft.app.permission,v1.4.3,1.4.3
org.androidsoft.app.permission,v1.4.2,1.4.2
in.blogspot.anselmbros.torchie,2.0-Beta-1,2.0.Beta.1
in.blogspot.anselmbros.torchie,2,2
in.blogspot.anselmbros.torchie,1.2.0,1.2.0
in.blogspot.anselmbros.torchie,1.1.1,1.1.1
org.secuso.privacyfriendlypin,v2.0.1,2.0.1
org.secuso.privacyfriendlypin,v2.0,2
org.secuso.privacyfriendlypin,v1.3,1.3
org.secuso.privacyfriendlypin,v1.2,1.2
org.secuso.privacyfriendlypin,v1.1,1.1
org.secuso.privacyfriendlypin,1,1
fr.simon.marquis.secretcodes,v2.0,2
fr.simon.marquis.secretcodes,v1.3.4,1.3.4
fr.simon.marquis.secretcodes,v1.3.2,1.3.2
fr.simon.marquis.secretcodes,v1.3.1,1.3.1
fr.simon.marquis.secretcodes,v1.3,1.3
fr.simon.marquis.secretcodes,v1.2,1.2
org.androidfromfrankfurt.archnews,2,2
org.androidfromfrankfurt.archnews,1.2,1.2
org.androidfromfrankfurt.archnews,1.1,1.1
org.androidfromfrankfurt.archnews,1,1
com.greenaddress.greenbits_android_wallet,r1.96,1.96
com.greenaddress.greenbits_android_wallet,r1.95,1.95
com.greenaddress.greenbits_android_wallet,r1.94,1.94
com.greenaddress.greenbits_android_wallet,r1.93,1.93
com.greenaddress.greenbits_android_wallet,r1.92,1.92
com.greenaddress.greenbits_android_wallet,r1.91,1.91
com.greenaddress.greenbits_android_wallet,r1.90,1.9
com.greenaddress.greenbits_android_wallet,r1.89,1.89
com.greenaddress.greenbits_android_wallet,r1.88,1.88
com.greenaddress.greenbits_android_wallet,r1.87,1.87
com.greenaddress.greenbits_android_wallet,r1.86_betatest,1.86_betatest
com.greenaddress.greenbits_android_wallet,r1.85,1.85
com.greenaddress.greenbits_android_wallet,r1.84,1.84
com.greenaddress.greenbits_android_wallet,r1.83,1.83
com.greenaddress.greenbits_android_wallet,r1.82,1.82
com.greenaddress.greenbits_android_wallet,r1.81,1.81
com.greenaddress.greenbits_android_wallet,r1.80,1.8
com.greenaddress.greenbits_android_wallet,r1.79,1.79
com.greenaddress.greenbits_android_wallet,r1.78,1.78
com.greenaddress.greenbits_android_wallet,r1.77,1.77
com.greenaddress.greenbits_android_wallet,r1.76,1.76
com.greenaddress.greenbits_android_wallet,r1.75,1.75
com.greenaddress.greenbits_android_wallet,r1.74,1.74
com.greenaddress.greenbits_android_wallet,r1.73,1.73
com.greenaddress.greenbits_android_wallet,r1.72,1.72
com.greenaddress.greenbits_android_wallet,r1.71,1.71
com.greenaddress.greenbits_android_wallet,r1.70,1.7
com.greenaddress.greenbits_android_wallet,r1.69,1.69
com.greenaddress.greenbits_android_wallet,r1.68,1.68
com.greenaddress.greenbits_android_wallet,r1.67,1.67
com.greenaddress.greenbits_android_wallet,r1.66,1.66
com.greenaddress.greenbits_android_wallet,r1.65,1.65
com.greenaddress.greenbits_android_wallet,r1.64,1.64
com.greenaddress.greenbits_android_wallet,r1.63,1.63
com.greenaddress.greenbits_android_wallet,r1.62,1.62
com.greenaddress.greenbits_android_wallet,r1.61,1.61
com.greenaddress.greenbits_android_wallet,r1.60,1.6
com.greenaddress.greenbits_android_wallet,r1.59,1.59
com.greenaddress.greenbits_android_wallet,1.58,1.58
com.greenaddress.greenbits_android_wallet,r1.57,1.57
com.greenaddress.greenbits_android_wallet,1.56,1.56
com.greenaddress.greenbits_android_wallet,1.55,1.55
com.greenaddress.greenbits_android_wallet,1.54,1.54
com.greenaddress.greenbits_android_wallet,1.53,1.53
com.greenaddress.greenbits_android_wallet,1.52,1.52
com.greenaddress.greenbits_android_wallet,1.51,1.51
com.greenaddress.greenbits_android_wallet,1.49,1.49
com.greenaddress.greenbits_android_wallet,1.48,1.48
com.greenaddress.greenbits_android_wallet,1.47,1.47
com.greenaddress.greenbits_android_wallet,1.46,1.46
com.greenaddress.greenbits_android_wallet,1.45,1.45
com.greenaddress.greenbits_android_wallet,1.44,1.44
com.greenaddress.greenbits_android_wallet,1.43,1.43
com.greenaddress.greenbits_android_wallet,1.42,1.42
com.greenaddress.greenbits_android_wallet,1.41,1.41
com.greenaddress.greenbits_android_wallet,1.39,1.39
com.greenaddress.greenbits_android_wallet,1.38,1.38
com.greenaddress.greenbits_android_wallet,1.37,1.37
com.greenaddress.greenbits_android_wallet,1.36,1.36
com.greenaddress.greenbits_android_wallet,1.35,1.35
com.greenaddress.greenbits_android_wallet,1.34,1.34
com.greenaddress.greenbits_android_wallet,1.33,1.33
com.greenaddress.greenbits_android_wallet,1.32,1.32
com.greenaddress.greenbits_android_wallet,1.31,1.31
com.greenaddress.greenbits_android_wallet,1.5,1.5
com.greenaddress.greenbits_android_wallet,1.4,1.4
com.greenaddress.greenbits_android_wallet,1.3,1.3
org.scid.android,v1.46,1.46
com.markusborg.test,v.1.32,1.32
com.markusborg.test,v.1.8.1,1.8.1
com.markusborg.test,v.1.8.0,1.8.0
com.markusborg.test,v.1.4.0,1.4.0
com.markusborg.test,v.1.3.2,1.3.2
ru.meefik.busybox,1.27.1,1.27.1
ru.meefik.busybox,1.26.2,1.26.2
ru.meefik.busybox,1.25.1,1.25.1
ru.meefik.busybox,1.24.2,1.24.2
ru.meefik.busybox,1.24.1,1.24.1
ru.meefik.busybox,1.23.2,1.23.2
com.u17od.upm,v1.15,1.15
com.u17od.upm,v1.14,1.14
com.u17od.upm,v1.13,1.13
com.u17od.upm,v1.12,1.12
com.u17od.upm,v1.11,1.11
com.u17od.upm,v1.10,1.1
com.u17od.upm,v1.9,1.9
com.u17od.upm,v1.8,1.8
com.u17od.upm,v1.7,1.7
com.u17od.upm,v1.6,1.6
com.u17od.upm,v1.5,1.5
com.u17od.upm,v1.4,1.4
com.u17od.upm,v1.3,1.3
com.u17od.upm,v1.2,1.2
com.u17od.upm,v1.1,1.1
com.u17od.upm,v1.0,1
mazechazer.android.wottankquiz,v1.14,1.14
mazechazer.android.wottankquiz,v1.13,1.13
mazechazer.android.wottankquiz,v1.12,1.12
mazechazer.android.wottankquiz,v1.11,1.11
mazechazer.android.wottankquiz,v1.10,1.1
mazechazer.android.wottankquiz,v1.9,1.9
mazechazer.android.wottankquiz,v1.8,1.8
mazechazer.android.wottankquiz,v1.7,1.7
mazechazer.android.wottankquiz,v1.6,1.6
mazechazer.android.wottankquiz,v1.5,1.5
mazechazer.android.wottankquiz,v1.4,1.4
mazechazer.android.wottankquiz,v1.3,1.3
mazechazer.android.wottankquiz,v1.2.1,1.2.1
mazechazer.android.wottankquiz,v1.2,1.2
mazechazer.android.wottankquiz,v1.1,1.1
mazechazer.android.wottankquiz,v1.0,1
org.fastergps,v1.12,1.12
org.fastergps,v1.11,1.11
org.fastergps,v1.10,1.1
org.fastergps,v1.9,1.9
org.fastergps,v1.8,1.8
org.fastergps,v1.7,1.7
app.openconnect,v1.11,1.11
app.openconnect,v1.10,1.1
app.openconnect,v1.02,1.02
app.openconnect,v1.01,1.01
app.openconnect,v1.00,1
app.openconnect,v0.96,0.96
app.openconnect,v0.95,0.95
app.openconnect,v0.91,0.91
app.openconnect,v0.81,0.81
app.openconnect,v0.9,0.9
app.openconnect,v0.8,0.8
app.openconnect,v0.7,0.7
app.openconnect,v0.6,0.6
app.openconnect,v0.5,0.5
app.openconnect,v0.5-beta1,0.5.beta1
app.openconnect,v0.2,0.2
app.openconnect,v0.1,0.1
com.plusonelabs.calendar,v1.10.1,1.10.1
com.plusonelabs.calendar,v1.10.0,1.10.0
com.plusonelabs.calendar,v1.9.3,1.9.3
com.plusonelabs.calendar,v1.9.2,1.9.2
com.plusonelabs.calendar,v1.9.1,1.9.1
com.plusonelabs.calendar,v1.9,1.9
com.plusonelabs.calendar,v1.8.6,1.8.6
com.plusonelabs.calendar,v1.8.5,1.8.5
com.plusonelabs.calendar,v1.8.4,1.8.4
com.plusonelabs.calendar,v1.8.3,1.8.3
com.plusonelabs.calendar,v1.8.2,1.8.2
com.plusonelabs.calendar,v1.8.1,1.8.1
com.plusonelabs.calendar,v1.8,1.8
com.plusonelabs.calendar,v1.7.2,1.7.2
com.plusonelabs.calendar,v1.7.1,1.7.1
com.plusonelabs.calendar,v1.7,1.7
com.plusonelabs.calendar,v1.6.4,1.6.4
com.plusonelabs.calendar,v1.6.3,1.6.3
com.plusonelabs.calendar,v1.6.2,1.6.2
com.plusonelabs.calendar,v1.6.1,1.6.1
com.plusonelabs.calendar,v1.6,1.6
com.plusonelabs.calendar,v1.5.2,1.5.2
com.plusonelabs.calendar,v1.5.1,1.5.1
com.plusonelabs.calendar,v1.5,1.5
com.plusonelabs.calendar,v1.4,1.4
com.plusonelabs.calendar,v1.3.2,1.3.2
com.plusonelabs.calendar,v1.3.1,1.3.1
com.plusonelabs.calendar,v1.3,1.3
com.plusonelabs.calendar,v1.2.1,1.2.1
com.plusonelabs.calendar,v1.2,1.2
com.plusonelabs.calendar,v1.1,1.1
com.plusonelabs.calendar,v1.0,1
be.brunoparmentier.openbikesharing.app,v1.10.0,1.10.0
be.brunoparmentier.openbikesharing.app,v1.9.2,1.9.2
be.brunoparmentier.openbikesharing.app,v1.9.1,1.9.1
be.brunoparmentier.openbikesharing.app,v1.9,1.9
be.brunoparmentier.openbikesharing.app,v1.8,1.8
be.brunoparmentier.openbikesharing.app,v1.7.5,1.7.5
be.brunoparmentier.openbikesharing.app,v1.7.4,1.7.4
be.brunoparmentier.openbikesharing.app,v1.7.3,1.7.3
be.brunoparmentier.openbikesharing.app,v1.7.2,1.7.2
be.brunoparmentier.openbikesharing.app,v1.7.1,1.7.1
be.brunoparmentier.openbikesharing.app,v1.7,1.7
be.brunoparmentier.openbikesharing.app,v1.6.1,1.6.1
be.brunoparmentier.openbikesharing.app,v1.6,1.6
be.brunoparmentier.openbikesharing.app,v1.5,1.5
be.brunoparmentier.openbikesharing.app,v1.4,1.4
be.brunoparmentier.openbikesharing.app,v1.3.1,1.3.1
be.brunoparmentier.openbikesharing.app,v1.3,1.3
be.brunoparmentier.openbikesharing.app,v1.2,1.2
be.brunoparmentier.openbikesharing.app,v1.1.3,1.1.3
be.brunoparmentier.openbikesharing.app,v1.1.2,1.1.2
be.brunoparmentier.openbikesharing.app,v1.1.1,1.1.1
be.brunoparmentier.openbikesharing.app,v1.1,1.1
be.brunoparmentier.openbikesharing.app,v1.0,1
com.elsdoerfer.android.autostarts,1.9.7,1.9.7
com.elsdoerfer.android.autostarts,1.9.6,1.9.6
com.elsdoerfer.android.autostarts,1.9.5,1.9.5
com.elsdoerfer.android.autostarts,1.9.1,1.9.1
com.elsdoerfer.android.autostarts,1.9.0,1.9.0
com.elsdoerfer.android.autostarts,1.8.1,1.8.1
com.elsdoerfer.android.autostarts,1.8.0,1.8.0
com.elsdoerfer.android.autostarts,1.7.7,1.7.7
com.elsdoerfer.android.autostarts,1.7.6,1.7.6
com.elsdoerfer.android.autostarts,1.7.5,1.7.5
com.elsdoerfer.android.autostarts,1.7.1,1.7.1
com.elsdoerfer.android.autostarts,1.7.0,1.7.0
com.elsdoerfer.android.autostarts,1.6.2,1.6.2
com.elsdoerfer.android.autostarts,1.6.1,1.6.1
com.elsdoerfer.android.autostarts,1.6.0,1.6.0
com.elsdoerfer.android.autostarts,1.5.7,1.5.7
com.elsdoerfer.android.autostarts,1.5.6,1.5.6
com.elsdoerfer.android.autostarts,1.5.5,1.5.5
com.elsdoerfer.android.autostarts,1.5.3,1.5.3
com.elsdoerfer.android.autostarts,1.5.0,1.5.0
com.elsdoerfer.android.autostarts,1.2.2,1.2.2
com.elsdoerfer.android.autostarts,1.2.1,1.2.1
com.elsdoerfer.android.autostarts,1.2.0,1.2.0
com.elsdoerfer.android.autostarts,1.1.9,1.1.9
com.elsdoerfer.android.autostarts,1.1.4,1.1.4
com.elsdoerfer.android.autostarts,1.1.3,1.1.3
com.elsdoerfer.android.autostarts,1.1.2,1.1.2
com.elsdoerfer.android.autostarts,1.1.1,1.1.1
com.elsdoerfer.android.autostarts,1.1.0,1.1.0
com.elsdoerfer.android.autostarts,1.0.1,1.0.1
com.elsdoerfer.android.autostarts,1.0.0,1.0.0
net.fred.feedex,v1.9.7,1.9.7
net.fred.feedex,v1.9.5,1.9.5
net.fred.feedex,v1.9.4,1.9.4
net.fred.feedex,v1.9.1,1.9.1
net.fred.feedex,v1.9.0,1.9.0
net.fred.feedex,v1.8.1,1.8.1
net.fred.feedex,v1.8.0,1.8.0
net.fred.feedex,v1.7.7,1.7.7
net.fred.feedex,v1.7.6,1.7.6
net.fred.feedex,v1.7.5,1.7.5
net.fred.feedex,v1.7.4,1.7.4
net.fred.feedex,v1.7.3,1.7.3
net.fred.feedex,v1.7.2,1.7.2
net.fred.feedex,v1.7.1,1.7.1
net.fred.feedex,v1.7.0,1.7.0
net.fred.feedex,v1.6.5,1.6.5
net.fred.feedex,v1.6.4,1.6.4
net.fred.feedex,v1.6.3,1.6.3
net.fred.feedex,v1.6.2,1.6.2
net.fred.feedex,v1.6.1,1.6.1
net.fred.feedex,v1.6.0,1.6.0
net.fred.feedex,v1.5.4,1.5.4
net.fred.feedex,v1.5.3,1.5.3
net.fred.feedex,v1.5.2,1.5.2
net.fred.feedex,v1.5.1,1.5.1
net.fred.feedex,v1.5.0,1.5.0
net.fred.feedex,v1.4.1,1.4.1
net.fred.feedex,v1.4.0,1.4.0
net.fred.feedex,v1.3.8,1.3.8
net.fred.feedex,v1.3.7,1.3.7
net.fred.feedex,v1.3.6,1.3.6
net.fred.feedex,v1.3.5,1.3.5
net.fred.feedex,v1.3.4,1.3.4
net.fred.feedex,v1.3.3,1.3.3
net.fred.feedex,v1.3.2,1.3.2
net.fred.feedex,v1.3.1,1.3.1
net.fred.feedex,v1.3.0,1.3.0
net.fred.feedex,v1.2.8,1.2.8
net.fred.feedex,v1.2.7,1.2.7
net.fred.feedex,v1.2.6,1.2.6
net.fred.feedex,v1.2.5,1.2.5
net.fred.feedex,v1.2.4,1.2.4
net.fred.feedex,v1.2.3,1.2.3
net.fred.feedex,v1.2.2,1.2.2
net.fred.feedex,v1.2.1,1.2.1
net.fred.feedex,v1.2.0,1.2.0
net.fred.feedex,v1.1.4,1.1.4
net.fred.feedex,v1.1.3,1.1.3
net.fred.feedex,v1.1.2,1.1.2
